Word,Word_Start_Time,Word_End_Time,Phoneme,Phoneme_Position,Phoneme_Start_Time,Phoneme_End_Time
what's,984.78,985.06,AH,2,984.86,984.92
what's,984.78,985.06,T,3,984.92,984.97
what's,984.78,985.06,S,4,984.97,985.06
wrong,985.06,985.09,R,1,985.06,985.07
wrong,985.06,985.09,AO,2,985.07,985.08
wrong,985.06,985.09,NG,3,985.08,985.09
there's,985.09,985.16,DH,1,985.09,985.1
there's,985.09,985.16,EH,2,985.1,985.11
there's,985.09,985.16,R,3,985.11,985.16
[SIL],985.16,985.35,[SIL],1,985.16,985.35
there's,985.35,985.36,Z,1,985.35,985.36
nothing,985.36,985.51,N,1,985.36,985.51
[SIL],985.51,985.82,[SIL],1,985.51,985.82
nothing,985.82,985.92,AH,1,985.82,985.92
[SIL],985.92,985.99,[SIL],1,985.92,985.99
nothing,985.99,986.02,AH,1,985.99,986.02
[SIL],986.02,986.19,[SIL],1,986.02,986.19
nothing,986.19,986.44,AH,1,986.19,986.41
nothing,986.19,986.44,TH,2,986.41,986.42
nothing,986.19,986.44,IH,3,986.42,986.43
nothing,986.19,986.44,NG,4,986.43,986.44
in,986.44,986.62,IH,1,986.44,986.5
in,986.44,986.62,N,2,986.5,986.62
[SIL],986.62,986.7,[SIL],1,986.62,986.7
here,986.7,987.41,HH,1,986.7,986.71
here,986.7,987.41,IY,2,986.71,987.41
[SIL],987.41,987.66,[SIL],1,987.41,987.66
here,987.66,987.8,IY,1,987.66,987.79
here,987.66,987.8,R,2,987.79,987.8
the,987.8,987.82,DH,1,987.8,987.81
the,987.8,987.82,AH,2,987.81,987.82
engines,987.82,987.99,EH,1,987.82,987.96
engines,987.82,987.99,N,2,987.96,987.99
[SIL],987.99,988.03,[SIL],1,987.99,988.03
engines,988.03,988.52,N,1,988.03,988.08
engines,988.03,988.52,JH,2,988.08,988.18
engines,988.03,988.52,AH,3,988.18,988.25
engines,988.03,988.52,N,4,988.25,988.42
engines,988.03,988.52,Z,5,988.42,988.52
[SIL],988.52,988.9,[SIL],1,988.52,988.9
it's,988.9,988.93,IH,1,988.9,988.91
it's,988.9,988.93,T,2,988.91,988.92
it's,988.9,988.93,S,3,988.92,988.93
mummy,988.93,989.07,M,1,988.93,988.94
mummy,988.93,989.07,AH,2,988.94,989.07
[SIL],989.07,989.24,[SIL],1,989.07,989.24
mummy,989.24,989.28,AH,1,989.24,989.28
[SIL],989.28,989.46,[SIL],1,989.28,989.46
mummy,989.46,989.66,AH,1,989.46,989.66
[SIL],989.66,990.2,[SIL],1,989.66,990.2
mummy,990.2,990.21,AH,1,990.2,990.21
[SIL],990.21,990.32,[SIL],1,990.21,990.32
mummy,990.32,990.35,AH,1,990.32,990.35
[SIL],990.35,991.29,[SIL],1,990.35,991.29
mummy,991.29,991.39,AH,1,991.29,991.39
[SIL],991.39,991.46,[SIL],1,991.39,991.46
mummy,991.46,991.59,AH,1,991.46,991.59
[SIL],991.59,991.63,[SIL],1,991.59,991.63
mummy,991.63,991.95,AH,1,991.63,991.77
mummy,991.63,991.95,M,2,991.77,991.82
mummy,991.63,991.95,IY,3,991.82,991.95
sheep,991.95,992.42,SH,1,991.95,992.12
sheep,991.95,992.42,IY,2,992.12,992.42
[SIL],992.42,992.48,[SIL],1,992.42,992.48
sheep,992.48,992.5,IY,1,992.48,992.49
sheep,992.48,992.5,P,2,992.49,992.5
with,992.5,992.68,W,1,992.5,992.56
with,992.5,992.68,IH,2,992.56,992.67
with,992.5,992.68,DH,3,992.67,992.68
[SIL],992.68,992.73,[SIL],1,992.68,992.73
susie,992.73,993.3,S,1,992.73,992.97
susie,992.73,993.3,UW,2,992.97,993.13
susie,992.73,993.3,Z,3,993.13,993.19
susie,992.73,993.3,IY,4,993.19,993.3
sheep,993.3,993.57,SH,1,993.3,993.43
sheep,993.3,993.57,IY,2,993.43,993.57
[SIL],993.57,994.72,[SIL],1,993.57,994.72
sheep,994.72,994.73,P,1,994.72,994.73
hello,994.73,994.74,HH,1,994.73,994.74
[SIL],994.74,995.05,[SIL],1,994.74,995.05
hello,995.05,995.07,AH,1,995.05,995.06
hello,995.05,995.07,L,2,995.06,995.07
[SIL],995.07,995.58,[SIL],1,995.07,995.58
hello,995.58,995.59,OW,1,995.58,995.59
[SIL],995.59,997.89,[SIL],1,995.59,997.89
susie,997.89,997.91,S,1,997.89,997.9
susie,997.89,997.91,UW,2,997.9,997.91
[SIL],997.91,999.51,[SIL],1,997.91,999.51
susie,999.51,999.53,Z,1,999.51,999.52
susie,999.51,999.53,IY,2,999.52,999.53
hello,999.53,999.57,HH,1,999.53,999.54
hello,999.53,999.57,AH,2,999.54,999.55
hello,999.53,999.57,L,3,999.55,999.56
hello,999.53,999.57,OW,4,999.56,999.57
peppa,999.57,999.59,P,1,999.57,999.58
peppa,999.57,999.59,EH,2,999.58,999.59
[SIL],999.59,999.84,[SIL],1,999.59,999.84
peppa,999.84,999.85,P,1,999.84,999.85
[SIL],999.85,1000.29,[SIL],1,999.85,1000.29
peppa,1000.29,1000.3,AH,1,1000.29,1000.3
we've,1000.3,1000.33,W,1,1000.3,1000.31
we've,1000.3,1000.33,IY,2,1000.31,1000.32
we've,1000.3,1000.33,V,3,1000.32,1000.33
lost,1000.33,1000.35,L,1,1000.33,1000.35
[SIL],1000.35,1000.39,[SIL],1,1000.35,1000.39
lost,1000.39,1000.47,L,1,1000.39,1000.46
lost,1000.39,1000.47,AO,2,1000.46,1000.47
[SIL],1000.47,1000.62,[SIL],1,1000.47,1000.62
lost,1000.62,1000.77,S,1,1000.62,1000.7
lost,1000.62,1000.77,T,2,1000.7,1000.77
[SIL],1000.77,1001.16,[SIL],1,1000.77,1001.16
our,1001.16,1001.18,AW,1,1001.16,1001.17
our,1001.16,1001.18,ER,2,1001.17,1001.18
engine,1001.18,1001.54,EH,1,1001.18,1001.24
engine,1001.18,1001.54,N,2,1001.24,1001.44
engine,1001.18,1001.54,JH,3,1001.44,1001.52
engine,1001.18,1001.54,AH,4,1001.52,1001.53
engine,1001.18,1001.54,N,5,1001.53,1001.54
lost,1001.54,1001.58,L,1,1001.54,1001.55
lost,1001.54,1001.58,AO,2,1001.55,1001.56
lost,1001.54,1001.58,S,3,1001.56,1001.57
lost,1001.54,1001.58,T,4,1001.57,1001.58
your,1001.58,1001.61,Y,1,1001.58,1001.59
your,1001.58,1001.61,AO,2,1001.59,1001.6
your,1001.58,1001.61,R,3,1001.6,1001.61
engine,1001.61,1001.66,EH,1,1001.61,1001.66
[SIL],1001.66,1002.11,[SIL],1,1001.66,1002.11
engine,1002.11,1002.15,N,1,1002.11,1002.12
engine,1002.11,1002.15,JH,2,1002.12,1002.13
engine,1002.11,1002.15,AH,3,1002.13,1002.14
engine,1002.11,1002.15,N,4,1002.14,1002.15
yes,1002.15,1002.17,Y,1,1002.15,1002.16
yes,1002.15,1002.17,EH,2,1002.16,1002.17
[SIL],1002.17,1002.22,[SIL],1,1002.17,1002.22
yes,1002.22,1002.24,EH,1,1002.22,1002.24
[SIL],1002.24,1002.4,[SIL],1,1002.24,1002.4
yes,1002.4,1002.59,EH,1,1002.4,1002.42
yes,1002.4,1002.59,S,2,1002.42,1002.59
[SIL],1002.59,1003.13,[SIL],1,1002.59,1003.13
it's,1003.13,1003.31,IH,1,1003.13,1003.22
it's,1003.13,1003.31,T,2,1003.22,1003.3
it's,1003.13,1003.31,S,3,1003.3,1003.31
completely,1003.31,1003.52,K,1,1003.31,1003.41
completely,1003.31,1003.52,AH,2,1003.41,1003.47
completely,1003.31,1003.52,M,3,1003.47,1003.49
completely,1003.31,1003.52,P,4,1003.49,1003.5
completely,1003.31,1003.52,L,5,1003.5,1003.52
[SIL],1003.52,1003.71,[SIL],1,1003.52,1003.71
completely,1003.71,1003.96,L,1,1003.71,1003.76
completely,1003.71,1003.96,IY,2,1003.76,1003.88
completely,1003.71,1003.96,T,3,1003.88,1003.96
[SIL],1003.96,1004.02,[SIL],1,1003.96,1004.02
completely,1004.02,1004.18,T,1,1004.02,1004.04
completely,1004.02,1004.18,L,2,1004.04,1004.07
completely,1004.02,1004.18,IY,3,1004.07,1004.18
disappeared,1004.18,1004.83,D,1,1004.18,1004.26
disappeared,1004.18,1004.83,IH,2,1004.26,1004.34
disappeared,1004.18,1004.83,S,3,1004.34,1004.4
disappeared,1004.18,1004.83,AH,4,1004.4,1004.51
disappeared,1004.18,1004.83,P,5,1004.51,1004.58
disappeared,1004.18,1004.83,IH,6,1004.58,1004.78
disappeared,1004.18,1004.83,R,7,1004.78,1004.79
disappeared,1004.18,1004.83,D,8,1004.79,1004.83
[SIL],1004.83,1004.91,[SIL],1,1004.83,1004.91
disappeared,1004.91,1005.01,D,1,1004.91,1005.01
[SIL],1005.01,1005.24,[SIL],1,1005.01,1005.24
i'd,1005.24,1005.44,AY,1,1005.24,1005.36
i'd,1005.24,1005.44,D,2,1005.36,1005.44
like,1005.44,1005.87,L,1,1005.44,1005.58
like,1005.44,1005.87,AY,2,1005.58,1005.75
like,1005.44,1005.87,K,3,1005.75,1005.87
to,1005.87,1005.91,T,1,1005.87,1005.9
to,1005.87,1005.91,UW,2,1005.9,1005.91
help,1005.91,1006.45,HH,1,1005.91,1006.14
help,1005.91,1006.45,EH,2,1006.14,1006.26
help,1005.91,1006.45,L,3,1006.26,1006.45
[SIL],1006.45,1006.75,[SIL],1,1006.45,1006.75
help,1006.75,1006.76,P,1,1006.75,1006.76
but,1006.76,1006.82,B,1,1006.76,1006.77
but,1006.76,1006.82,AH,2,1006.77,1006.81
but,1006.76,1006.82,T,3,1006.81,1006.82
[SIL],1006.82,1007.58,[SIL],1,1006.82,1007.58
i,1007.58,1007.59,AY,1,1007.58,1007.59
[SIL],1007.59,1007.86,[SIL],1,1007.59,1007.86
don't,1007.86,1007.9,D,1,1007.86,1007.87
don't,1007.86,1007.9,OW,2,1007.87,1007.88
don't,1007.86,1007.9,N,3,1007.88,1007.89
don't,1007.86,1007.9,T,4,1007.89,1007.9
know,1007.9,1007.92,N,1,1007.9,1007.91
know,1007.9,1007.92,OW,2,1007.91,1007.92
a,1007.92,1007.93,AH,1,1007.92,1007.93
thing,1007.93,1007.96,TH,1,1007.93,1007.94
thing,1007.93,1007.96,IH,2,1007.94,1007.95
thing,1007.93,1007.96,NG,3,1007.95,1007.96
about,1007.96,1008.02,AH,1,1007.96,1007.99
about,1007.96,1008.02,B,2,1007.99,1008.0
about,1007.96,1008.02,AW,3,1008.0,1008.01
about,1007.96,1008.02,T,4,1008.01,1008.02
[SIL],1008.02,1008.28,[SIL],1,1008.02,1008.28
engines,1008.28,1008.31,EH,1,1008.28,1008.31
[SIL],1008.31,1008.35,[SIL],1,1008.31,1008.35
engines,1008.35,1008.84,EH,1,1008.35,1008.38
engines,1008.35,1008.84,N,2,1008.38,1008.5
engines,1008.35,1008.84,JH,3,1008.5,1008.57
engines,1008.35,1008.84,AH,4,1008.57,1008.69
engines,1008.35,1008.84,N,5,1008.69,1008.84
[SIL],1008.84,1008.94,[SIL],1,1008.84,1008.94
engines,1008.94,1008.98,N,1,1008.94,1008.98
[SIL],1008.98,1010.0,[SIL],1,1008.98,1010.0
engines,1010.0,1010.18,N,1,1010.0,1010.17
engines,1010.0,1010.18,Z,2,1010.17,1010.18
i'm,1010.18,1010.2,AY,1,1010.18,1010.19
i'm,1010.18,1010.2,M,2,1010.19,1010.2
probably,1010.2,1010.3,P,1,1010.2,1010.21
probably,1010.2,1010.3,R,2,1010.21,1010.24
probably,1010.2,1010.3,AA,3,1010.24,1010.25
probably,1010.2,1010.3,B,4,1010.25,1010.26
probably,1010.2,1010.3,AH,5,1010.26,1010.3
[SIL],1010.3,1010.42,[SIL],1,1010.3,1010.42
probably,1010.42,1010.58,B,1,1010.42,1010.44
probably,1010.42,1010.58,L,2,1010.44,1010.49
probably,1010.42,1010.58,IY,3,1010.49,1010.58
just,1010.58,1010.84,JH,1,1010.58,1010.64
just,1010.58,1010.84,AH,2,1010.64,1010.72
just,1010.58,1010.84,S,3,1010.72,1010.84
[SIL],1010.84,1010.89,[SIL],1,1010.84,1010.89
just,1010.89,1010.92,T,1,1010.89,1010.92
being,1010.92,1011.15,B,1,1010.92,1010.93
being,1010.92,1011.15,IY,2,1010.93,1011.0
being,1010.92,1011.15,IH,3,1011.0,1011.08
being,1010.92,1011.15,NG,4,1011.08,1011.15
silly,1011.15,1011.64,S,1,1011.15,1011.38
silly,1011.15,1011.64,IH,2,1011.38,1011.45
silly,1011.15,1011.64,L,3,1011.45,1011.52
silly,1011.15,1011.64,IY,4,1011.52,1011.64
[SIL],1011.64,1012.19,[SIL],1,1011.64,1012.19
but,1012.19,1012.25,B,1,1012.19,1012.2
but,1012.19,1012.25,AH,2,1012.2,1012.25
[SIL],1012.25,1012.57,[SIL],1,1012.25,1012.57
but,1012.57,1012.58,T,1,1012.57,1012.58
this,1012.58,1012.64,DH,1,1012.58,1012.63
this,1012.58,1012.64,IH,2,1012.63,1012.64
[SIL],1012.64,1012.93,[SIL],1,1012.64,1012.93
this,1012.93,1013.0,S,1,1012.93,1013.0
[SIL],1013.0,1013.09,[SIL],1,1013.0,1013.09
this,1013.09,1013.12,S,1,1013.09,1013.12
[SIL],1013.12,1013.16,[SIL],1,1013.12,1013.16
this,1013.16,1013.17,S,1,1013.16,1013.17
[SIL],1013.17,1013.28,[SIL],1,1013.17,1013.28
looks,1013.28,1013.56,L,1,1013.28,1013.38
looks,1013.28,1013.56,UH,2,1013.38,1013.39
looks,1013.28,1013.56,K,3,1013.39,1013.49
looks,1013.28,1013.56,S,4,1013.49,1013.56
a,1013.56,1013.61,AH,1,1013.56,1013.61
[SIL],1013.61,1013.65,[SIL],1,1013.61,1013.65
a,1013.65,1013.66,AH,1,1013.65,1013.66
bit,1013.66,1013.72,B,1,1013.66,1013.67
bit,1013.66,1013.72,IH,2,1013.67,1013.72
[SIL],1013.72,1013.78,[SIL],1,1013.72,1013.78
bit,1013.78,1013.8,T,1,1013.78,1013.8
like,1013.8,1014.04,L,1,1013.8,1013.83
like,1013.8,1014.04,AY,2,1013.83,1013.92
like,1013.8,1014.04,K,3,1013.92,1014.04
an,1014.04,1014.12,AE,1,1014.04,1014.05
an,1014.04,1014.12,N,2,1014.05,1014.12
engine,1014.12,1014.44,EH,1,1014.12,1014.21
engine,1014.12,1014.44,N,2,1014.21,1014.33
engine,1014.12,1014.44,JH,3,1014.33,1014.4
engine,1014.12,1014.44,AH,4,1014.4,1014.44
[SIL],1014.44,1014.82,[SIL],1,1014.44,1014.82
engine,1014.82,1014.91,AH,1,1014.82,1014.91
[SIL],1014.91,1014.96,[SIL],1,1014.91,1014.96
engine,1014.96,1015.26,AH,1,1014.96,1015.25
engine,1014.96,1015.26,N,2,1015.25,1015.26
oh,1015.26,1015.27,OW,1,1015.26,1015.27
yes,1015.27,1015.55,Y,1,1015.27,1015.47
yes,1015.27,1015.55,EH,2,1015.47,1015.55
[SIL],1015.55,1015.61,[SIL],1,1015.55,1015.61
yes,1015.61,1015.98,EH,1,1015.61,1015.73
yes,1015.61,1015.98,S,2,1015.73,1015.98
[SIL],1015.98,1016.21,[SIL],1,1015.98,1016.21
well,1016.21,1016.23,W,1,1016.21,1016.23
[SIL],1016.23,1016.27,[SIL],1,1016.23,1016.27
well,1016.27,1016.68,W,1,1016.27,1016.47
well,1016.27,1016.68,EH,2,1016.47,1016.56
well,1016.27,1016.68,L,3,1016.56,1016.68
spotted,1016.68,1016.86,S,1,1016.68,1016.86
[SIL],1016.86,1016.93,[SIL],1,1016.86,1016.93
spotted,1016.93,1017.36,P,1,1016.93,1016.97
spotted,1016.93,1017.36,AA,2,1016.97,1017.07
spotted,1016.93,1017.36,T,3,1017.07,1017.18
spotted,1016.93,1017.36,AH,4,1017.18,1017.27
spotted,1016.93,1017.36,D,5,1017.27,1017.36
[SIL],1017.36,1017.42,[SIL],1,1017.36,1017.42
spotted,1017.42,1017.46,D,1,1017.42,1017.46
mummy,1017.46,1017.73,M,1,1017.46,1017.48
mummy,1017.46,1017.73,AH,2,1017.48,1017.58
mummy,1017.46,1017.73,M,3,1017.58,1017.65
mummy,1017.46,1017.73,IY,4,1017.65,1017.73
sheep,1017.73,1017.98,SH,1,1017.73,1017.87
sheep,1017.73,1017.98,IY,2,1017.87,1017.97
sheep,1017.73,1017.98,P,3,1017.97,1017.98
[SIL],1017.98,1018.44,[SIL],1,1017.98,1018.44
the,1018.44,1018.65,DH,1,1018.44,1018.53
the,1018.44,1018.65,AH,2,1018.53,1018.65
[SIL],1018.65,1018.72,[SIL],1,1018.65,1018.72
camper,1018.72,1019.07,K,1,1018.72,1018.81
camper,1018.72,1019.07,AE,2,1018.81,1018.9
camper,1018.72,1019.07,M,3,1018.9,1019.0
camper,1018.72,1019.07,P,4,1019.0,1019.01
camper,1018.72,1019.07,ER,5,1019.01,1019.07
van,1019.07,1019.34,V,1,1019.07,1019.14
van,1019.07,1019.34,AE,2,1019.14,1019.27
van,1019.07,1019.34,N,3,1019.27,1019.34
has,1019.34,1019.56,HH,1,1019.34,1019.41
has,1019.34,1019.56,AE,2,1019.41,1019.49
has,1019.34,1019.56,Z,3,1019.49,1019.56
its,1019.56,1019.73,IH,1,1019.56,1019.64
its,1019.56,1019.73,T,2,1019.64,1019.72
its,1019.56,1019.73,S,3,1019.72,1019.73
[SIL],1019.73,1019.83,[SIL],1,1019.73,1019.83
engine,1019.83,1020.31,EH,1,1019.83,1019.92
engine,1019.83,1020.31,N,2,1019.92,1020.06
engine,1019.83,1020.31,JH,3,1020.06,1020.14
engine,1019.83,1020.31,AH,4,1020.14,1020.21
engine,1019.83,1020.31,N,5,1020.21,1020.31
[SIL],1020.31,1020.66,[SIL],1,1020.31,1020.66
at,1020.66,1020.78,AE,1,1020.66,1020.77
at,1020.66,1020.78,T,2,1020.77,1020.78
[SIL],1020.78,1020.94,[SIL],1,1020.78,1020.94
the,1020.94,1021.06,DH,1,1020.94,1020.97
the,1020.94,1021.06,AH,2,1020.97,1021.06
[SIL],1021.06,1021.29,[SIL],1,1021.06,1021.29
the,1021.29,1021.3,AH,1,1021.29,1021.3
back,1021.3,1021.56,B,1,1021.3,1021.31
back,1021.3,1021.56,AE,2,1021.31,1021.53
back,1021.3,1021.56,K,3,1021.53,1021.56
[SIL],1021.56,1021.63,[SIL],1,1021.56,1021.63
back,1021.63,1021.64,K,1,1021.63,1021.64
[SIL],1021.64,1023.61,[SIL],1,1021.64,1023.61
there,1023.61,1023.66,DH,1,1023.61,1023.64
there,1023.61,1023.66,EH,2,1023.64,1023.65
there,1023.61,1023.66,R,3,1023.65,1023.66
that,1023.66,1023.68,DH,1,1023.66,1023.67
that,1023.66,1023.68,AE,2,1023.67,1023.68
[SIL],1023.68,1023.76,[SIL],1,1023.68,1023.76
that,1023.76,1023.92,AE,1,1023.76,1023.92
[SIL],1023.92,1025.04,[SIL],1,1023.92,1025.04
that,1025.04,1025.19,AE,1,1025.04,1025.17
that,1025.04,1025.19,T,2,1025.17,1025.19
[SIL],1025.19,1025.26,[SIL],1,1025.19,1025.26
that,1025.26,1025.29,T,1,1025.26,1025.29
[SIL],1025.29,1025.34,[SIL],1,1025.29,1025.34
that,1025.34,1025.36,T,1,1025.34,1025.36
should,1025.36,1025.4,SH,1,1025.36,1025.37
should,1025.36,1025.4,UH,2,1025.37,1025.38
should,1025.36,1025.4,D,3,1025.38,1025.4
be,1025.4,1025.42,B,1,1025.4,1025.42
[SIL],1025.42,1025.49,[SIL],1,1025.42,1025.49
be,1025.49,1025.6,B,1,1025.49,1025.52
be,1025.49,1025.6,IY,2,1025.52,1025.6
enough,1025.6,1025.94,IH,1,1025.6,1025.67
enough,1025.6,1025.94,N,2,1025.67,1025.74
enough,1025.6,1025.94,AH,3,1025.74,1025.88
enough,1025.6,1025.94,F,4,1025.88,1025.94
oil,1025.94,1026.36,OY,1,1025.94,1025.95
oil,1025.94,1026.36,L,2,1025.95,1026.36
[SIL],1026.36,1027.42,[SIL],1,1026.36,1027.42
thank,1027.42,1027.58,TH,1,1027.42,1027.43
thank,1027.42,1027.58,AE,2,1027.43,1027.57
thank,1027.42,1027.58,NG,3,1027.57,1027.58
[SIL],1027.58,1027.77,[SIL],1,1027.58,1027.77
thank,1027.77,1027.79,K,1,1027.77,1027.79
you,1027.79,1028.14,Y,1,1027.79,1027.83
you,1027.79,1028.14,UW,2,1027.83,1028.14
mummy,1028.14,1028.44,M,1,1028.14,1028.19
mummy,1028.14,1028.44,AH,2,1028.19,1028.28
mummy,1028.14,1028.44,M,3,1028.28,1028.33
mummy,1028.14,1028.44,IY,4,1028.33,1028.44
sheep,1028.44,1028.79,SH,1,1028.44,1028.55
sheep,1028.44,1028.79,IY,2,1028.55,1028.79
[SIL],1028.79,1029.32,[SIL],1,1028.79,1029.32
sheep,1029.32,1029.33,P,1,1029.32,1029.33
you're,1029.33,1029.34,Y,1,1029.33,1029.34
[SIL],1029.34,1029.38,[SIL],1,1029.34,1029.38
you're,1029.38,1029.4,UH,1,1029.38,1029.39
you're,1029.38,1029.4,R,2,1029.39,1029.4
welcome,1029.4,1029.45,W,1,1029.4,1029.41
welcome,1029.4,1029.45,EH,2,1029.41,1029.42
welcome,1029.4,1029.45,L,3,1029.42,1029.43
welcome,1029.4,1029.45,K,4,1029.43,1029.44
welcome,1029.4,1029.45,AH,5,1029.44,1029.45
[SIL],1029.45,1029.55,[SIL],1,1029.45,1029.55
welcome,1029.55,1029.56,M,1,1029.55,1029.56
[SIL],1029.56,1029.66,[SIL],1,1029.56,1029.66
have,1029.66,1030.06,HH,1,1029.66,1029.67
have,1029.66,1030.06,AE,2,1029.67,1030.06
[SIL],1030.06,1030.19,[SIL],1,1030.06,1030.19
have,1030.19,1030.36,AE,1,1030.19,1030.36
[SIL],1030.36,1030.47,[SIL],1,1030.36,1030.47
have,1030.47,1030.67,AE,1,1030.47,1030.67
[SIL],1030.67,1030.74,[SIL],1,1030.67,1030.74
have,1030.74,1030.96,AE,1,1030.74,1030.96
[SIL],1030.96,1031.0,[SIL],1,1030.96,1031.0
have,1031.0,1031.04,AE,1,1031.0,1031.04
[SIL],1031.04,1031.33,[SIL],1,1031.04,1031.33
have,1031.33,1032.02,AE,1,1031.33,1032.01
have,1031.33,1032.02,V,2,1032.01,1032.02
a,1032.02,1032.03,AH,1,1032.02,1032.03
lovely,1032.03,1032.05,L,1,1032.03,1032.05
[SIL],1032.05,1032.34,[SIL],1,1032.05,1032.34
lovely,1032.34,1032.57,L,1,1032.34,1032.57
[SIL],1032.57,1032.72,[SIL],1,1032.57,1032.72
lovely,1032.72,1032.73,AH,1,1032.72,1032.73
[SIL],1032.73,1032.82,[SIL],1,1032.73,1032.82
lovely,1032.82,1032.84,V,1,1032.82,1032.83
lovely,1032.82,1032.84,L,2,1032.83,1032.84
[SIL],1032.84,1032.88,[SIL],1,1032.84,1032.88
lovely,1032.88,1032.89,L,1,1032.88,1032.89
[SIL],1032.89,1032.93,[SIL],1,1032.89,1032.93
lovely,1032.93,1032.96,L,1,1032.93,1032.96
[SIL],1032.96,1033.03,[SIL],1,1032.96,1033.03
lovely,1033.03,1033.06,L,1,1033.03,1033.05
lovely,1033.03,1033.06,IY,2,1033.05,1033.06
holiday,1033.06,1033.08,HH,1,1033.06,1033.07
holiday,1033.06,1033.08,AA,2,1033.07,1033.08
[SIL],1033.08,1033.19,[SIL],1,1033.08,1033.19
holiday,1033.19,1033.6,L,1,1033.19,1033.6
[SIL],1033.6,1033.69,[SIL],1,1033.6,1033.69
holiday,1033.69,1033.7,L,1,1033.69,1033.7
[SIL],1033.7,1033.74,[SIL],1,1033.7,1033.74
holiday,1033.74,1033.75,L,1,1033.74,1033.75
[SIL],1033.75,1035.72,[SIL],1,1033.75,1035.72
holiday,1035.72,1035.75,AH,1,1035.72,1035.73
holiday,1035.72,1035.75,D,2,1035.73,1035.74
holiday,1035.72,1035.75,EY,3,1035.74,1035.75
are,1035.75,1035.77,AA,1,1035.75,1035.76
are,1035.75,1035.77,R,2,1035.76,1035.77
we,1035.77,1035.79,W,1,1035.77,1035.78
we,1035.77,1035.79,IY,2,1035.78,1035.79
[SIL],1035.79,1035.85,[SIL],1,1035.79,1035.85
nearly,1035.85,1035.89,N,1,1035.85,1035.86
nearly,1035.85,1035.89,IH,2,1035.86,1035.87
nearly,1035.85,1035.89,R,3,1035.87,1035.88
nearly,1035.85,1035.89,L,4,1035.88,1035.89
[SIL],1035.89,1036.06,[SIL],1,1035.89,1036.06
nearly,1036.06,1036.07,IY,1,1036.06,1036.07
there,1036.07,1036.21,DH,1,1036.07,1036.08
there,1036.07,1036.21,EH,2,1036.08,1036.2
there,1036.07,1036.21,R,3,1036.2,1036.21
yet,1036.21,1036.33,Y,1,1036.21,1036.22
yet,1036.21,1036.33,EH,2,1036.22,1036.33
[SIL],1036.33,1037.01,[SIL],1,1036.33,1037.01
yet,1037.01,1037.02,T,1,1037.01,1037.02
just,1037.02,1037.34,JH,1,1037.02,1037.06
just,1037.02,1037.34,AH,2,1037.06,1037.23
just,1037.02,1037.34,S,3,1037.23,1037.34
[SIL],1037.34,1037.51,[SIL],1,1037.34,1037.51
just,1037.51,1037.52,T,1,1037.51,1037.52
up,1037.52,1037.66,AH,1,1037.52,1037.65
up,1037.52,1037.66,P,2,1037.65,1037.66
[SIL],1037.66,1038.08,[SIL],1,1037.66,1038.08
the,1038.08,1038.17,DH,1,1038.08,1038.09
the,1038.08,1038.17,AH,2,1038.09,1038.17
[SIL],1038.17,1038.24,[SIL],1,1038.17,1038.24
next,1038.24,1038.4,N,1,1038.24,1038.26
next,1038.24,1038.4,EH,2,1038.26,1038.37
next,1038.24,1038.4,K,3,1038.37,1038.4
[SIL],1038.4,1038.45,[SIL],1,1038.4,1038.45
next,1038.45,1038.49,K,1,1038.45,1038.48
next,1038.45,1038.49,S,2,1038.48,1038.49
[SIL],1038.49,1038.72,[SIL],1,1038.49,1038.72
next,1038.72,1038.73,T,1,1038.72,1038.73
hill,1038.73,1039.03,HH,1,1038.73,1038.77
hill,1038.73,1039.03,IH,2,1038.77,1038.87
hill,1038.73,1039.03,L,3,1038.87,1039.03
you,1039.03,1039.05,Y,1,1039.03,1039.04
you,1039.03,1039.05,UW,2,1039.04,1039.05
[SIL],1039.05,1040.49,[SIL],1,1039.05,1040.49
have,1040.49,1040.56,HH,1,1040.49,1040.5
have,1040.49,1040.56,AE,2,1040.5,1040.55
have,1040.49,1040.56,V,3,1040.55,1040.56
[SIL],1040.56,1040.73,[SIL],1,1040.56,1040.73
reached,1040.73,1040.88,R,1,1040.73,1040.75
reached,1040.73,1040.88,IY,2,1040.75,1040.88
[SIL],1040.88,1041.34,[SIL],1,1040.88,1041.34
reached,1041.34,1041.39,CH,1,1041.34,1041.35
reached,1041.34,1041.39,T,2,1041.35,1041.39
your,1041.39,1041.5,Y,1,1041.39,1041.4
your,1041.39,1041.5,AO,2,1041.4,1041.49
your,1041.39,1041.5,R,3,1041.49,1041.5
destination,1041.5,1041.82,D,1,1041.5,1041.61
destination,1041.5,1041.82,EH,2,1041.61,1041.75
destination,1041.5,1041.82,S,3,1041.75,1041.82
[SIL],1041.82,1041.87,[SIL],1,1041.82,1041.87
destination,1041.87,1041.91,T,1,1041.87,1041.9
destination,1041.87,1041.91,AH,2,1041.9,1041.91
[SIL],1041.91,1041.98,[SIL],1,1041.91,1041.98
destination,1041.98,1042.25,N,1,1041.98,1042.03
destination,1041.98,1042.25,EY,2,1042.03,1042.23
destination,1041.98,1042.25,SH,3,1042.23,1042.25
[SIL],1042.25,1042.41,[SIL],1,1042.25,1042.41
destination,1042.41,1042.44,AH,1,1042.41,1042.42
destination,1042.41,1042.44,N,2,1042.42,1042.44
